429	0.9886
430	0.9888
431	0.9887
432	0.9885
433	0.9890
434	0.9887
435	0.9890
436	0.9886
437	0.9886
438	0.9883
439	0.9885
440	0.9888
441	0.9890
442	0.9888
443	0.9887
444	0.9888
445	0.9887
446	0.9887
447	0.9890
448	0.9890
449	0.9893
450	0.9891
451	0.9889
452	0.9891
453	0.9892
454	0.9892
455	0.9891
456	0.9894
457	0.9893
458	0.9891
459	0.9892
460	0.9892
461	0.9891
462	0.9891
463	0.9893
464	0.9893
465	0.9893
466	0.9894
467	0.9895
468	0.9895
469	0.9895
470	0.9896
471	0.9894
472	0.9893
473	0.9894
474	0.9896
475	0.9896
476	0.9898
477	0.9898
478	0.9897
479	0.9896
480	0.9897
481	0.9897
482	0.9896
483	0.9898
484	0.9901
485	0.9898
486	0.9897
487	0.9897
488	0.9896
489	0.9899
490	0.9900
491	0.9900
492	0.9897
493	0.9897
494	0.9899
495	0.9898
496	0.9900
497	0.9900
498	0.9899
499	0.9900
500	0.9901
501	0.9901
502	0.9901
503	0.9902
504	0.9902
505	0.9901
506	0.9901
507	0.9901
508	0.9902
509	0.9901
510	0.9900
511	0.9901
512	0.9902
513	0.9901
514	0.9902
515	0.9903
516	0.9903
517	0.9900
518	0.9899
519	0.9902
520	0.9903
521	0.9903
522	0.9903
523	0.9902
524	0.9902
525	0.9902
526	0.9903
527	0.9903
528	0.9903
529	0.9905
530	0.9902
531	0.9901
532	0.9903
533	0.9904
534	0.9905
535	0.9904
536	0.9904
537	0.9903
538	0.9902
539	0.9901
540	0.9903
541	0.9903
542	0.9902
543	0.9903
544	0.9903
545	0.9902
546	0.9902
547	0.9901
548	0.9902
549	0.9903
550	0.9903
551	0.9904
552	0.9903
553	0.9903
554	0.9905
555	0.9905
556	0.9904
557	0.9904
558	0.9904
559	0.9904
560	0.9905
561	0.9904
562	0.9904
563	0.9906
564	0.9905
565	0.9904
566	0.9903
567	0.9904
568	0.9905
569	0.9903
570	0.9903
571	0.9906
572	0.9905
573	0.9903
574	0.9903
575	0.9903
576	0.9903
577	0.9903
578	0.9904
579	0.9906
580	0.9908
581	0.9907
582	0.9902
583	0.9903
584	0.9905
585	0.9904
586	0.9902
587	0.9904
588	0.9905
589	0.9906
590	0.9906
591	0.9907
592	0.9905
593	0.9902
594	0.9904
595	0.9904
596	0.9905
597	0.9905
598	0.9903
599	0.9904
600	0.9906
601	0.9906
602	0.9904
603	0.9907
604	0.9906
605	0.9906
606	0.9908
607	0.9906
608	0.9906
609	0.9907
610	0.9906
611	0.9906
612	0.9909
613	0.9908
614	0.9905
615	0.9906
616	0.9906
617	0.9905
618	0.9906
619	0.9907
620	0.9906
621	0.9905
622	0.9904
623	0.9908
624	0.9908
625	0.9906
626	0.9907
627	0.9908
628	0.9908
629	0.9909
630	0.9907
631	0.9906
632	0.9904
633	0.9906
634	0.9905
635	0.9904
636	0.9904
637	0.9908
638	0.9909
639	0.9907
640	0.9907
641	0.9907
642	0.9905
643	0.9907
644	0.9906
645	0.9907
646	0.9905
647	0.9906
648	0.9907
649	0.9908
650	0.9907
651	0.9905
652	0.9905
653	0.9906
654	0.9910
655	0.9908
656	0.9908
657	0.9907
658	0.9909
659	0.9907
660	0.9908
661	0.9904
662	0.9905
663	0.9908
664	0.9907
665	0.9909
666	0.9904
667	0.9904
668	0.9907
669	0.9906
670	0.9908
671	0.9909
672	0.9907
673	0.9909
674	0.9909
675	0.9912
676	0.9908
677	0.9909
678	0.9906
679	0.9907
680	0.9907
681	0.9905
682	0.9905
683	0.9903
684	0.9911
685	0.9907
686	0.9904
687	0.9906
688	0.9907
689	0.9909
690	0.9912
691	0.9907
692	0.9909
693	0.9906
694	0.9905
695	0.9912
696	0.9906
697	0.9908
698	0.9908
699	0.9905
700	0.9911
701	0.9910
702	0.9909
703	0.9908
704	0.9912
705	0.9909
706	0.9910
707	0.9913
708	0.9915
709	0.9907
710	0.9910
711	0.9912
712	0.9909
713	0.9908
714	0.9913
715	0.9916
716	0.9910
717	0.9908
718	0.9911
719	0.9915
720	0.9906
721	0.9908
722	0.9904
723	0.9909
724	0.9913
725	0.9911
726	0.9913
727	0.9905
728	0.9903
729	0.9911
730	0.9910
731	0.9918
732	0.9914
733	0.9908
734	0.9910
735	0.9910
736	0.9913
737	0.9913
738	0.9910
739	0.9906
740	0.9909
741	0.9909
742	0.9911
743	0.9908
744	0.9912
745	0.9908
746	0.9913
747	0.9914
748	0.9907
749	0.9910
750	0.9912
751	0.9907
752	0.9914
753	0.9907
754	0.9905
755	0.9912
756	0.9905
757	0.9907
758	0.9917
759	0.9914
760	0.9914
761	0.9914
762	0.9913
763	0.9904
764	0.9910
765	0.9909
766	0.9911
767	0.9909
768	0.9909
769	0.9911
770	0.9910
771	0.9915
772	0.9910
773	0.9904
774	0.9914
775	0.9906
776	0.9912
777	0.9914
778	0.9912
779	0.9908
780	0.9910
781	0.9910
782	0.9906
783	0.9906
784	0.9909
785	0.9904
786	0.9908
787	0.9908
788	0.9909
789	0.9911
790	0.9911
791	0.9908
792	0.9913
793	0.9907
794	0.9916
795	0.9910
796	0.9913
797	0.9908
798	0.9911
799	0.9914
800	0.9909
801	0.9915
802	0.9917
803	0.9915
804	0.9911
805	0.9909
806	0.9910
807	0.9911
808	0.9914
809	0.9906
810	0.9907
811	0.9912
812	0.9919
813	0.9911
814	0.9903
815	0.9907
816	0.9903
817	0.9904
818	0.9911
819	0.9913
820	0.9914
821	0.9909
822	0.9906
823	0.9896
824	0.9900
825	0.9909
826	0.9909
827	0.9911
828	0.9912
829	0.9911
830	0.9910
831	0.9897
832	0.9903
833	0.9902
834	0.9908
835	0.9908
836	0.9913
837	0.9917
838	0.9919
839	0.9912
840	0.9900
841	0.9908
842	0.9921
843	0.9914
844	0.9914
845	0.9919
846	0.9907
847	0.9906
848	0.9911
849	0.9909
850	0.9913
851	0.9911
852	0.9911
853	0.9902
854	0.9909
855	0.9912
856	0.9914
857	0.9917
858	0.9899
859	0.9890
860	0.9908
861	0.9910
862	0.9910
863	0.9910
864	0.9910
865	0.9910
866	0.9910
867	0.9911
868	0.9910
869	0.9910
870	0.9910
871	0.9910
872	0.9911
873	0.9911
874	0.9911
875	0.9911
876	0.9911
877	0.9911
878	0.9911
879	0.9911
880	0.9911
881	0.9911
882	0.9910
883	0.9910
884	0.9910
885	0.9911
